0, 51377.184, 74066.859
0, 51377.184, 51521.445
0, 50124.352, 51521.445
0, 29744.127, 53389.031
0, 73533.922, 88423.008
0, 104038, 104925.84
0, 41827.289, 45809.246
0, 41624.668, 45473.461
0, 38871.547, 40592.941
0, 29795.307, 35517.16
0, 15353.632, 35355.426
0, 14339.931, 25960.805
0, 13452.761, 22745.904
0, 29680.834, 35600.555
0, 67839.07, 86282.211
0, 101479.98, 115030.39
0, 95405.617, 96389.938
0, 43884.734, 73250.164
0, 43884.734, 52157.617
0, 52157.617, 72760.086
0, 68951.5, 80347.109
0, 68951.5, 76508.445
0, 73250.164, 74206.711
0, 68552.32, 74206.711
0, 68552.32, 72760.086
0, 79984.711, 83422.18
0, 77704.578, 83010.367
0, 63338.629, 77704.578
0, 63338.629, 75727.406
0, 63779.883, 75727.406
0, 63779.883, 74491.641
0, 74491.641, 94197.125
0, 63449.445, 94197.125
0, 63449.445, 70465.977
0, 70465.977, 104188.98
0, 95582.094, 104016.27
0, 95582.094, 107768.79
0, 129099.33, 137302.84
0, 139874.53, 163795.72
0, 87919.992, 88141.195
0, 50227.656, 87919.992
0, 50227.656, 95919.32
0, 48208.965, 68819.242
0, 71577.141, 80596.148
0, 68947.523, 71401.211
0, 55755.023, 68040.727
0, 48128.148, 55755.023
0, 48128.148, 51772.062
0, 51772.062, 55594.68
0, 55594.68, 56222.578
0, 54237.039, 54396.445
0, 22234.059, 54396.445
0, 87782.469, 93007.516
0, 97203.648, 102506.51
0, 63429.305, 64048.336
0, 63429.305, 67675.008
0, 51708.66, 67028.344
0, 20853.258, 56501.328
0, 63304.438, 64192.652
0, 46342.73, 55457.32
0, 55633.039, 62540.762
0, 66754.328, 68072.445
0, 53231.363, 57069.328
0, 53231.363, 56560.406
0, 40611.34, 49196.008
0, 28326.447, 40611.34
0, 50385.848, 50743.852
0, 62213.938, 75551.906
0, 41756.449, 62213.938
0, 41756.449, 65052.098
0, 56469.312, 65052.098
0, 45641.891, 56469.312
0, 32734.096, 48170.746
0, 20012.115, 34210.168
0, 35351.141, 56013.195
0, 49622.406, 53521.199
0, 67532.344, 70357.711
0, 60259.312, 86188.367
0, 58591.539, 73156.352
0, 33175.672, 64293.617
0, 57846.859, 63794.742
0, 41283.672, 57846.859
0, 65059.355, 66154.828
0, 45651.301, 88341.039
0, 33046.07, 89501.219
0, 65016.098, 76808.328
0, 56041.703, 65016.098
0, 17032.691, 56581.145
0, 57599.32, 90241.984
0, 58136.477, 69460.25
0, 70906.5, 73326.586
0, 53152.949, 69460.25
0, 53152.949, 68636.367
0, 83123.945, 94330.992
0, 31684.57, 45576.676
0, 29350.119, 45576.676
0, 46776.883, 64148.445
0, 53323.633, 61561.539
0, 64151.707, 102429.48
0, 125040.38, 131518.45
0, 50800.059, 80250.078
0, 50043.125, 50800.059
0, 50043.125, 53513.664
0, 46520.824, 48962.137
0, 27116.846, 39528.16
0, 17817.967, 42076.977
0, 35327.055, 42076.977
0, 58321.75, 70960.266
0, 45882.203, 56814.969
0, 18320.791, 56814.969
0, 50704.188, 56471.176
0, 50704.188, 56401.832
0, 52726.898, 56401.832
0, 23718.572, 52726.898
0, 68870.602, 71666.93
0, 71666.93, 95293.961
0, 65590.93, 127036.88
0, 101449.58, 169834.91
0, 205296.86, 208932.39
0, 82355.945, 108215.2
0, 108779.57, 137282.75
0, 103683.07, 127603.15
0, 70883.875, 89365.375
0, 84860.484, 125914.66
0, 67719.789, 84860.484
0, 54138.184, 92333.203
0, 24009.738, 89455.531
0, 23196.094, 68772.141
0, 54946.934, 62348.645
0, 62020.273, 63318.266
0, 22477.148, 62020.273
0, 19941.379, 68299.484
0, 23932.811, 62556.238
0, 73722.078, 80572.781
0, 48339.43, 49352.824
0, 47227.379, 49189.867
0, 47227.379, 62345.211
0, 81823.375, 89738.047
0, 54683.652, 78346.461
0, 45745.625, 54683.652
0, 45745.625, 71614.672
0, 71614.672, 82875.828
0, 77137.312, 82875.828
0, 77137.312, 94705.586
0, 29744.127, 50124.352
0, 53389.031, 73533.922
0, 88423.008, 101664.52
0, 72003.977, 81128.188
0, 41827.289, 63778.727
0, 37185.75, 43790.227
0, 32168.293, 35517.16
0, 47723.625, 50241.758
0, 25960.805, 31672.957
0, 13452.761, 18815.686
0, 19881.25, 22571.666
0, 37506.98, 42553
0, 67839.07, 84466.758
0, 86308.523, 93058.758
0, 65271.035, 77075.727
0, 59428.246, 65271.035
0, 59095.793, 59428.246
0, 60782.52, 66635.18
0, 55549.82, 62744.551
0, 55549.82, 65088.324
0, 59928.203, 65088.324
0, 53009.188, 59095.793
0, 53009.188, 56126.117
0, 47212.422, 56126.117
0, 47212.422, 49123.062
0, 49123.062, 73388.32
0, 60696.879, 73388.32
0, 60696.879, 63834.809
0, 63341.414, 63834.809
0, 63341.414, 77595.305
0, 75060.125, 77595.305
0, 77974.516, 88656.086
0, 78959.219, 84318.898
0, 103207.3, 107883.44
0, 163030.92, 177523.38
0, 76519.305, 132651.59
0, 76519.305, 77229.453
0, 66245.172, 77229.453
0, 62601.359, 66245.172
0, 62601.359, 88088.812
0, 88088.812, 112283.81
0, 102708.59, 108028.28
0, 90941.812, 92275.398
0, 93238.008, 108780.94
0, 115317.56, 118073.16
0, 111141.79, 116997.64
0, 69233.148, 116997.64
0, 69233.148, 111141.79
0, 117645.03, 131381.12
0, 108312.38, 117645.03
0, 109713.13, 129318.47
0, 120326.13, 129806.36
0, 97621.289, 120326.13
0, 95308.828, 97621.289
0, 92672.469, 95308.828
0, 70753.578, 92672.469
0, 70753.578, 106215.88
0, 56181.859, 115335.47
0, 56181.859, 101117.85


